atualizacao,codigo,link,prj_brazil,prj_instituicao,prj_titulo,prj_valor
220330,tinker_220330_4_062,https://tinker.org/grantee-information/?id=21295835,N,Glasswing International USA,Building Back Better: Social-emotional and Remedial Support for Teachers and Students in Guatemala and Honduras,"$80,000"
220330,tinker_220330_4_063,https://tinker.org/grantee-information/?id=21306716,N,Hispanics In Philanthropy,Venezuelan Migrant Exodus: Coordinating and Deepening a Philanthropic Response,"$50,000"
220330,tinker_220330_4_064,https://tinker.org/grantee-information/?id=21325342,N,"Fundación Comparte por una vida, Colombia",Supporting the Resilience of Children and Families on the Colombian-Venezuelan Border during the COVID-19 Pandemic,"$50,000"
220330,tinker_220330_4_065,https://tinker.org/grantee-information/?id=21355292,N,Inter-American Dialogue,Working Group on the Educational Sector’s Response to the COVID-19 Pandemic,"$43,000"
220330,tinker_220330_4_066,https://tinker.org/grantee-information/?id=21364173,N,Human Rights Watch,Defending the Rights of Venezuelan Return Migrants,"$27,000"
220330,tinker_220330_4_067,https://tinker.org/grantee-information/?id=21342901,N,MAIA,Support for MAIA’s COVID-19 Response,"$5,000"
220330,tinker_220330_4_068,https://tinker.org/grantee-information/?id=21342902,N,Glasswing International USA,Support for Glasswing’s COVID-19 Response,"$5,500"
220330,tinker_220330_4_069,https://tinker.org/grantee-information/?id=21330277,Y,Brazil Foundation,Supporting vulnerable communities in Brazil during the COVID-19 pandemic,"$10,000"
220330,tinker_220330_4_070,https://tinker.org/grantee-information/?id=21327677,N,Res Non Verba Asociación Civil,Supporting the resilience of civil society organizations and vulnerable communities in Latin America,"$29,500"
220330,tinker_220330_4_071,https://tinker.org/grantee-information/?id=21326423,N,Scalabrini International Migration Network,Emergency support for vulnerable migrants and other populations at risk in Latin America during the COVID-19 pandemic,"$20,000"
220330,tinker_220330_4_072,https://tinker.org/grantee-information/?id=21244474,N,Administrators of The Tulane Educational Fund aka Tulane University,Tinker Field Research Collaborative,"$75,000"
220330,tinker_220330_4_073,https://tinker.org/grantee-information/?id=21244491,N,San Diego State University Foundation,Tinker Field Research Collaborative,"$50,000"
220330,tinker_220330_4_074,https://tinker.org/grantee-information/?id=21245702,N,The Board of Trustees of the University of Illinois,Tinker Field Research Collaborative,"$87,500"
220330,tinker_220330_4_075,https://tinker.org/grantee-information/?id=21248107,N,"University of Kansas Center for Research, Inc.",Tinker Field Research Collaborative,"$75,000"
220330,tinker_220330_4_076,https://tinker.org/grantee-information/?id=21249542,N,Regents of the University of Michigan,Tinker Field Research Collaborative,"$75,000"
220330,tinker_220330_4_077,https://tinker.org/grantee-information/?id=21249546,N,New York University,Tinker Field Research Collaborative,"$75,000"
220330,tinker_220330_4_078,https://tinker.org/grantee-information/?id=21250436,N,University of Florida Board of Trustees,Tinker Field Research Collaborative,"$100,000"
220330,tinker_220330_4_079,https://tinker.org/grantee-information/?id=21259441,N,Regents of the University of California at Berkeley,Tinker Field Research Collaborative,"$100,000"
220330,tinker_220330_4_080,https://tinker.org/grantee-information/?id=21261508,N,The Arizona Board of Regents for the University of Arizona,Tinker Field Research Collaborative,"$75,000"
220330,tinker_220330_4_081,https://tinker.org/grantee-information/?id=21261526,N,Florida International University Board of Trustees,Tinker Field Research Collaborative,"$75,000"
220330,tinker_220330_4_082,https://tinker.org/grantee-information/?id=21262017,N,The University of Texas at Austin,Tinker Field Research Collaborative,"$100,000"
220330,tinker_220330_4_083,https://tinker.org/grantee-information/?id=21162490,N,Asociacion Estrella de Mar,Driven by Data: Piloting Data-sharing Among NGO-led School Districts in Guatemala,"$10,000"
220330,tinker_220330_4_084,https://tinker.org/grantee-information/?id=21166581,N,Latin American Studies Association Inc.,XXXVIII International Congress (LASA2020) of the Latin American Studies Association,"$37,500"
220330,tinker_220330_4_085,https://tinker.org/grantee-information/?id=21177032,N,Universidad de los Andes,The Access to Justice Design Lab,"$110,000"
220330,tinker_220330_4_086,https://tinker.org/grantee-information/?id=21177224,N,"Seeds for Progress Foundation, Inc.",Coffee School / Escuela y Café,"$150,000"
220330,tinker_220330_4_087,https://tinker.org/grantee-information/?id=21178498,N,The University of Texas at Austin,Tinker Field Research Grant,"$15,000"
220330,tinker_220330_4_088,https://tinker.org/grantee-information/?id=21183697,N,The Regents of the University of California,Tinker Field Research Grant,"$20,000"
220330,tinker_220330_4_089,https://tinker.org/grantee-information/?id=21183699,N,Vanderbilt University,Tinker Field Research Grant,"$20,000"
220330,tinker_220330_4_090,https://tinker.org/grantee-information/?id=21186898,N,University of Utah,Tinker Field Research Grant,"$20,000"
220330,tinker_220330_4_091,https://tinker.org/grantee-information/?id=21195915,N,"University of Kansas Center for Research, Inc.",Tinker Field Research Grant,"$15,000"
220330,tinker_220330_4_092,https://tinker.org/grantee-information/?id=21195958,N,The Arizona Board of Regents for the University of Arizona,Tinker Field Research Grant,"$15,000"
220330,tinker_220330_4_093,https://tinker.org/grantee-information/?id=21173475,Y,Instituto de Conservação Ambiental - The Nature Conservancy do Brasil,Improving Water Policy to Scale Watershed Conservation in Brazil,"$300,000"
220330,tinker_220330_4_094,https://tinker.org/grantee-information/?id=20954303,N,Fundación para el Avance de las Reformas y las Oportunidades--Grupo FARO,"Learning Communities Initiative: Promoting Inclusion, Academic Success and Social Cohesion in Ecuador","$190,000"
220330,tinker_220330_4_095,https://tinker.org/grantee-information/?id=20981283,N,Philanthropy New York,General Support,"$7,250"
220330,tinker_220330_4_096,https://tinker.org/grantee-information/?id=20981285,N,The Foundation Center,General Support,"$15,000"
220330,tinker_220330_4_097,https://tinker.org/grantee-information/?id=21054822,N,Due Process of Law Foundation,"Promoting Autonomy, Transparency, and Accountability of Prosecutor's Offices in Latin America","$160,000"
220330,tinker_220330_4_098,https://tinker.org/grantee-information/?id=21059517,N,Hiperderecho,Increasing access to justice for gender-based online violence victims in Peru,"$150,000"
220330,tinker_220330_4_099,https://tinker.org/grantee-information/?id=21063973,N,Facultad de Derecho de la Universidad de Buenos Aires,Building a Network of Public Interest and Human Rights Law Clinics in Argentina,"$50,000"
220330,tinker_220330_4_100,https://tinker.org/grantee-information/?id=21065291,Y,Earth Innovation Institute,Implementing the Policy and Institutional Framework for the Sustainable Development of Pará’s Fisheries,"$250,000"
220330,tinker_220330_4_101,https://tinker.org/grantee-information/?id=21066198,N,Namati Inc.,Building a Grassroots Justice Community in Latin America,"$150,000"
220330,tinker_220330_4_102,https://tinker.org/grantee-information/?id=21067720,N,Save the Children Federation Inc.,Assessing Social-Emotional Learning in the National Curriculum to Improve the Quality of Education Evaluation in El Salvador,"$210,000"
220330,tinker_220330_4_103,https://tinker.org/grantee-information/?id=21071978,N,Sonoran Institute,Developing Institutional and Community Solutions to Drive Large-Scale Restoration of the Colorado River Delta,"$600,000"
220330,tinker_220330_4_104,https://tinker.org/grantee-information/?id=21091360,N,"International Rescue Committee, Inc.",Assessing and Improving Learning for Venezuelan Students in Colombian Classrooms,"$100,000"
220330,tinker_220330_4_105,https://tinker.org/grantee-information/?id=21101635,N,Asociación La Voz de Guanacaste,Launching the Centro Latinoamericano de Investigación y Periodismo (CLIP),"$40,000"
220330,tinker_220330_4_106,https://tinker.org/grantee-information/?id=21125622,N,Hispanics In Philanthropy,Venezuelan Migrant Crisis: Coordinating a Philanthropic Response,"$30,000"
220330,tinker_220330_4_107,https://tinker.org/grantee-information/?id=21069164,N,Instituto Igarapé,Refinement and Scale-up of the OKA Information Platform for Migrants,"$54,000"
220330,tinker_220330_4_108,https://tinker.org/grantee-information/?id=21090960,N,"Association of the Bar of the City of New York Fund, Inc.",“Keep Families Together” Workshop for U.S. and Latin American Legal Organizations,"$9,500"
220330,tinker_220330_4_109,https://tinker.org/grantee-information/?id=20765898,N,Fundación Acción Joven,Colegios de Alta Oportunidad Project: Phase 2,"$80,000"
220330,tinker_220330_4_110,https://tinker.org/grantee-information/?id=20955968,Y,Transparência Brasil,Tá de Pé Educação,"$297,000"
220330,tinker_220330_4_111,https://tinker.org/grantee-information/?id=20956573,N,Latin American Studies Association Inc.,XXXVII International Congress (LASA2019) of the Latin American Studies Association,"$32,000"
220330,tinker_220330_4_112,https://tinker.org/grantee-information/?id=20958736,N,Universidad Nacional Autónoma de Honduras,The Central America Monitor,"$200,000"
220330,tinker_220330_4_113,https://tinker.org/grantee-information/?id=20962699,N,CIVIX,Student Vote Colombia 2019,"$70,000"
220330,tinker_220330_4_114,https://tinker.org/grantee-information/?id=20962702,N,Asociación Boliviana para la Investigación y Conservación de Ecosistemas Andino Amazónicos,"Strengthening and scaling up locally managed water systems in the Apolo municipality (La Paz Department, Bolivia)","$411,000"
220330,tinker_220330_4_115,https://tinker.org/grantee-information/?id=20962709,N,Nossas Cidades,Building Tools for Digital-Age Advocacy in Latin America,"$200,000"
220330,tinker_220330_4_116,https://tinker.org/grantee-information/?id=20964703,N,Environmental Law Institute,Enabling Sustainable Small-Scale Fisheries in Yucatan and Quintana Roo Through Innovative Ocean Governance,"$300,000"
220330,tinker_220330_4_117,https://tinker.org/grantee-information/?id=20965529,N,"Solutions Journalism Network, Inc.",Spreading Solutions Journalism in Latin America,"$275,000"
220330,tinker_220330_4_118,https://tinker.org/grantee-information/?id=20968227,N,Center for Justice and International Law,Promotion and Protection of Human Rights of Migrants and Refugees,"$100,000"
220330,tinker_220330_4_119,https://tinker.org/grantee-information/?id=20993203,N,University of Chicago,Tinker Field Research Grant,"$45,000"
220330,tinker_220330_4_120,https://tinker.org/grantee-information/?id=20993204,N,Florida International University Board of Trustees,Tinker Field Research Grant,"$30,000"
220330,tinker_220330_4_121,https://tinker.org/grantee-information/?id=20993207,N,"University of Georgia Research Foundation, Inc.",Tinker Field Research Grant,"$30,000"
220330,tinker_220330_4_122,https://tinker.org/grantee-information/?id=20993213,N,Regents of the University of Michigan,Tinker Field Research Grant,"$30,000"
220330,tinker_220330_4_123,https://tinker.org/grantee-information/?id=20993218,N,Yale University,Tinker Field Research Grant,"$30,000"
220330,tinker_220330_4_124,https://tinker.org/grantee-information/?id=20998750,N,University of Miami,Tinker Field Research Grant,"$30,000"
220330,tinker_220330_4_125,https://tinker.org/grantee-information/?id=21006857,N,Nature and Culture International,Creating the First Water Protection Areas in Ecuador,"$398,000"
220330,tinker_220330_4_126,https://tinker.org/grantee-information/?id=20993904,N,Migration Policy Institute,Field Research on Venezuelan Migration Flows and Legal Status,"$7,000"
220330,tinker_220330_4_127,https://tinker.org/grantee-information/?id=20995078,N,Justice in Motion,Building Civil Society Capacity to Support Migrant Families in Countries of Origin,"$25,000"
220330,tinker_220330_4_128,https://tinker.org/grantee-information/?id=20962700,N,Center for Justice and International Law,Strengthening Civil Society Toward a Coordinated Regional Response to the Venezuelan Migration Crisis,"$45,000"
220330,tinker_220330_4_129,https://tinker.org/grantee-information/?id=20765894,N,Forest Trends Association,Green Infrastructure for Water Security: Building Broad Capacity in Latin America,"$350,000"
220330,tinker_220330_4_130,https://tinker.org/grantee-information/?id=20766525,N,"México Evalúa, Centro de Análisis de Políticas Públicas, A.C.",Strengthening Independence and Transparency in Mexican Judicial Governing Bodies,"$200,000"
220330,tinker_220330_4_131,https://tinker.org/grantee-information/?id=20772516,Y,New York Botanical Garden,Equipping Community Participation in Management and Monitoring of Amazon Forests,"$200,000"
220330,tinker_220330_4_132,https://tinker.org/grantee-information/?id=20772517,N,Center for Responsible Travel,Generating Income for Local Households Through Strengthening Sustainable Tourism in Cuba,"$100,000"
220330,tinker_220330_4_133,https://tinker.org/grantee-information/?id=20773943,N,J-PAL LAC,Teaching at the Right Level in Central America,"$115,000"
220330,tinker_220330_4_134,https://tinker.org/grantee-information/?id=20781401,Y,Instituto Atuação,Model City Project,"$140,000"
220330,tinker_220330_4_135,https://tinker.org/grantee-information/?id=20781402,N,Fundación Pro Bono Colombia,Legal Education in the Post-Conflict Scenario,"$8,000"
220330,tinker_220330_4_136,https://tinker.org/grantee-information/?id=20783864,N,"Fabretto Children's Foundation, Inc.",Enhancing and Evaluating Tutorial Learning System’s (SAT) Impact on Rural Nicaraguan Youth and Communities,"$424,000"
220330,tinker_220330_4_137,https://tinker.org/grantee-information/?id=20788435,N,Fundación Espacio Público,The Criminal Justice System in the Fight Against Corruption in Latin America,"$300,000"
